title,dtime,tag,link
女工MC喊麦：我有自己的模样，不是你性...,2017-12-05 18:42,尖椒视频 性别平等  原创  尖椒tv ,https://www.jianjiaobuluo.com/content/11235
80后的儿时食物，总有一味勾起你的童年...,2017-12-05 15:10,原创  工人生活  ,https://www.jianjiaobuluo.com/content/11234
53岁的她经历了夫离子散，职业病，打官...,2017-12-04 18:40,职业病  维权  ,https://www.jianjiaobuluo.com/content/11222
我在工作中被客人上下其手，还被领导骂...,2017-12-01 17:38,原创  性别平等  ,https://www.jianjiaobuluo.com/content/11204
女大学生摆路边摊一晚赚一百，她们说秘...,2017-12-01 11:36,原创  打工生活  ,https://www.jianjiaobuluo.com/content/11158
嘿，老板，请停止你对女工的双标准！,2017-11-30 14:50,打工生活  原创  ,https://www.jianjiaobuluo.com/content/11187
看到你，我就想起我的女儿……,2017-11-29 17:22,打工生活  原创  ,https://www.jianjiaobuluo.com/content/11185
他17岁因职业病失明，在朋友的帮助下重...,2017-11-29 11:20,职业病  ,https://www.jianjiaobuluo.com/content/11178
自从做了月嫂这一行，睡个安稳觉成为一...,2017-11-28 11:43,打工生活  原创  ,https://www.jianjiaobuluo.com/content/11165
我的孤独创造了这世界,2017-11-27 18:00,原创  打工生活  ,https://www.jianjiaobuluo.com/content/11166
女人辣么大 | 城市的左肩是海，皮肤是铁...,2017-11-27 10:00,尖椒电台  原创 ,https://www.jianjiaobuluo.com/content/11161
这可能是史上最多工人参与拍摄的反家暴...,2017-11-25 11:04,原创  性别平等  尖椒视频 ,https://www.jianjiaobuluo.com/content/11167
北京大清理：寒风中被驱逐者写下两首诗,2017-11-23 18:42,打工生活  原创  ,https://www.jianjiaobuluo.com/content/11160
小蓝单车CEO道歉了，但我还是没拿到工资...,2017-11-22 18:30,原创  工人权益  ,https://www.jianjiaobuluo.com/content/11159
我在疑似患职业病后申请换岗，工厂却说...,2017-11-21 17:32,原创  工人权益  ,https://www.jianjiaobuluo.com/content/11132
如果没有竭力对抗过严冬，就不会体会到...,2017-11-21 14:24,原创  ,https://www.jianjiaobuluo.com/content/11118
同事吃不了的，我们帮TA吃｜编辑部日常,2017-11-19 10:00,尖椒tv 尖椒漫画 漫画  原创  ,https://www.jianjiaobuluo.com/content/11089
致丽大火：亲爱的姐妹，你是否还在遭受...,2017-11-18 12:28,原创  工伤  女工  ,https://www.jianjiaobuluo.com/content/11090
我们摸清了火山爆款小视频的套路,2017-11-15 17:04,原创  性别平等  ,https://www.jianjiaobuluo.com/content/11065
双十一最大谎言：防火防盗防败家娘们儿,2017-11-10 19:00,性别平等  原创  ,https://www.jianjiaobuluo.com/content/11043
因为过年的一顿饭，我和女友最终各奔东...,2017-11-08 16:22,生存环境  原创  ,https://www.jianjiaobuluo.com/content/11017
被家暴离婚的她放不下自己的孩子，结果...,2017-11-08 12:41,性别平等  原创  ,https://www.jianjiaobuluo.com/content/11022
为了自考的一纸文凭，他被“天才枪手”...,2017-11-07 16:21,原创  打工生活  ,https://www.jianjiaobuluo.com/content/11014
她是我生命中最重要的女人，为我操劳一...,2017-11-06 14:39,性别平等  原创  ,https://www.jianjiaobuluo.com/content/11001
我们公司没有加班，只有“自觉延长工作...,2017-11-03 17:34,劳动权益  原创  ,https://www.jianjiaobuluo.com/content/10830
我选择依法维权，为何拿不到属于我的赔...,2017-11-03 16:40,原创  工人权益  ,https://www.jianjiaobuluo.com/content/11000
我终于维权成功，觉得自己经历了世界上...,2017-11-02 18:39,原创  工人维权  尘肺病  ,https://www.jianjiaobuluo.com/content/10962
他在煤矿打工三十年，只留下累累“罪行...,2017-11-01 16:26,打工生活  原创  ,https://www.jianjiaobuluo.com/content/10970
她留守家乡劳碌二十年，丈夫却在外面找...,2017-11-01 15:21,性别平等  原创  ,https://www.jianjiaobuluo.com/content/10963
前夫赌博输掉房子，竟然还来求复婚……,2017-11-01 15:05,原创  征文  性别暴力  ,https://www.jianjiaobuluo.com/content/10855
她们两天两夜没睡觉，屁股上长满了老茧...,2017-11-01 14:57,流水线工人  原创  ,https://www.jianjiaobuluo.com/content/10947
女人辣么大 | 亲爱的，请不要再怀疑我的...,2017-10-28 10:00,尖椒电台  原创  ,https://www.jianjiaobuluo.com/content/10946
你在QQ空间里看到的混得很好的朋友很可...,2017-10-26 15:36,工人生活  原创  ,https://www.jianjiaobuluo.com/content/10933
“你读书少，活该工资低！”我读书少，...,2017-10-25 17:03,原创  ,https://www.jianjiaobuluo.com/content/10931
流水线上的青春：辗转十四年，又重回原...,2017-10-24 18:12,原创  工人生活  ,https://www.jianjiaobuluo.com/content/10905
年轻人都去上班之后，城中村里发生了什...,2017-10-24 18:11,原创  工人生活  ,https://www.jianjiaobuluo.com/content/10904
她们的苦难成了我的梦靥,2017-10-24 10:00,性别  原创  ,https://www.jianjiaobuluo.com/content/10845
她们用十六道工序制作出了风靡全世界的...,2017-10-23 18:20,工人生活  原创 ,https://www.jianjiaobuluo.com/content/10901
黑心公司诱使客户频换家政工，只为搜刮...,2017-10-23 13:45,打工生活  原创  ,https://www.jianjiaobuluo.com/content/10874
建议大家早睡多运动，养成一个好习惯,2017-10-22 00:00,,https://www.jianjiaobuluo.com/content/10417
第一次外出打工，差点在东莞被骗走身份...,2017-10-21 10:00,工人生活  原创  ,https://www.jianjiaobuluo.com/content/10875
停电之后，我们去开了间房 ｜ 编辑部日...,2017-10-20 17:33,原创  漫画  尖椒漫画 尖椒tv ,https://www.jianjiaobuluo.com/content/10876
进传销后，我骗走了父亲所有的积蓄……,2017-10-20 09:51,原创  ,https://www.jianjiaobuluo.com/content/10844
女孩学数学会十分吃力，并且没有前途吗...,2017-10-20 00:00,原创  性别平等  ,https://www.jianjiaobuluo.com/content/10865
佩服！看她如何机智地要回被骗子公司骗...,2017-10-19 15:41,原创  工人权益  ,https://www.jianjiaobuluo.com/content/10866
我和她相恋六年，最终分道扬镳，只因…...,2017-10-18 17:56,征文  原创  ,https://www.jianjiaobuluo.com/content/10857
不存在的·城中村火灾逃生指南,2017-10-17 17:37,工人生活  原创  ,https://www.jianjiaobuluo.com/content/10848
当你觉得全世界都抛弃你的时候,2017-10-15 00:00,,https://www.jianjiaobuluo.com/content/10334
女人辣么大 | 深夜，听主播悠然为你读情...,2017-10-14 10:00,原创  尖椒电台  ,https://www.jianjiaobuluo.com/content/10834
吴卓林勇敢出柜，吃瓜群众却说是因为“...,2017-10-13 18:32,性少数  ,https://www.jianjiaobuluo.com/content/10832
我经历了偶像剧般的爱情，却发现“霸道...,2017-10-11 13:59,原创  性别平等  ,https://www.jianjiaobuluo.com/content/10828
说段子：每个成功的男人背后都有……,2017-10-10 19:28,原创  草根文化  性别  ,https://www.jianjiaobuluo.com/content/10807
《那年花开》纺织工人因失业砸机器，机...,2017-10-09 17:13,原创  ,https://www.jianjiaobuluo.com/content/10789
每天充满正能量,2017-10-08 00:00,,https://www.jianjiaobuluo.com/content/10340
我以为买了冰箱后可以吃上自己做的水果...,2017-10-06 13:17,原创  打工生活  ,https://www.jianjiaobuluo.com/content/10788
在一个暴雨天，我们听建筑工大姐讲了自...,2017-10-05 09:30,原创  建筑女工  ,https://www.jianjiaobuluo.com/content/10780
我看了几期《爱情保卫战》，发现里面的...,2017-10-02 10:00,情感婚姻  原创  ,https://www.jianjiaobuluo.com/content/10672
女人辣么大 | 十年漂泊，只剩下诗与远方,2017-10-01 09:00,尖椒电台  原创 ,https://www.jianjiaobuluo.com/content/10777
阳光总在风雨后……真的吗？,2017-10-01 00:00,,https://www.jianjiaobuluo.com/content/10339
【漫画】程序员自杀事件：从“拜金女”...,2017-09-29 11:12,原创  性别  ,https://www.jianjiaobuluo.com/content/10779
《那年花开月正圆》告诉我们：女人三大...,2017-09-26 15:19,性别平等  原创  ,https://www.jianjiaobuluo.com/content/10701
为了学习如何“泡妞/把妹”，我们上了一...,2017-09-25 18:46,性别压迫  原创  ,https://www.jianjiaobuluo.com/content/10688
我只想做一个普通人,2017-09-24 00:00,,https://www.jianjiaobuluo.com/content/10338
喊麦女主播：开得了黄腔扮得了女流氓，...,2017-09-21 18:35,原创  ,https://www.jianjiaobuluo.com/content/10685
石梯有尘清风扫，工棚无灯明月照 | 美文...,2017-09-20 17:00,原创  ,https://www.jianjiaobuluo.com/content/10553
儿时寄人篱下四处寻家，如今四处漂泊心...,2017-09-20 15:00,工人生活  原创  ,https://www.jianjiaobuluo.com/content/10551
农村孩子上不了高中？这个锅打工妈妈不...,2017-09-19 17:59,原创  教育  ,https://www.jianjiaobuluo.com/content/10673
繁华落尽，只剩下回忆和布谷鸟的啼叫,2017-09-19 11:47,原创  生存环境  ,https://www.jianjiaobuluo.com/content/10350
专访社会学家潘毅：离不开苹果的我们，...,2017-09-18 12:08,工人运动  富士康 ,https://www.jianjiaobuluo.com/content/10638
万事开头难(。・`ω´・),2017-09-17 00:00,,https://www.jianjiaobuluo.com/content/10337
她被骗进阴暗潮湿的胡同，伤害就此开始...,2017-09-15 15:42,原创  性别平等  ,https://www.jianjiaobuluo.com/content/10619
中国最野DJ：70岁修车大爷在京郊工地放...,2017-09-14 18:29,工人文艺  原创  ,https://www.jianjiaobuluo.com/content/10618
我曾抵达一处可以站着睡觉的地方,2017-09-13 17:00,打工生活  ,https://www.jianjiaobuluo.com/content/10418
冰凉的医院座椅，是我睡过最温暖的床,2017-09-13 15:00,原创  打工生活  ,https://www.jianjiaobuluo.com/content/10552
在冥纸燃烧的火焰里，我看见了故乡,2017-09-12 17:53,原创  生存环境  ,https://www.jianjiaobuluo.com/content/10597
除了生育的疼痛，让女人想跳楼的事儿还...,2017-09-12 15:48,生育  性别暴力  原创  ,https://www.jianjiaobuluo.com/content/10596
打工二十年，不知合同长啥样,2017-09-11 17:00,劳动合同  原创  ,https://www.jianjiaobuluo.com/content/10550
“怀孕了不如辞职啦！”你被领导这样“...,2017-09-11 15:21,原创  性别平等  ,https://www.jianjiaobuluo.com/content/10595
相见不必恨晚,2017-09-10 00:00,,https://www.jianjiaobuluo.com/content/10336
避免跳楼悲剧，需要的不是“好丈夫”，...,2017-09-08 19:36,原创  性别平等  ,https://www.jianjiaobuluo.com/content/10569
一张温暖的小床，两个女孩的美好故事,2017-09-06 12:07,打工生活  原创 ,https://www.jianjiaobuluo.com/content/10548
中元节特辑：有gui电车 | 编辑部日常,2017-09-05 11:22,原创 漫画 尖椒漫画 尖椒tv ,https://www.jianjiaobuluo.com/content/10554
2017年最大规模的献钞接力赛现正进入最...,2017-09-04 11:28,原创 ,https://www.jianjiaobuluo.com/content/10549
放心，任何事都会变好的,2017-09-03 00:00,,https://www.jianjiaobuluo.com/content/10335
饭点慎看！吃过那么多食堂，这种味道你...,2017-09-01 15:00,打工生活  原创 ,https://www.jianjiaobuluo.com/content/10511
如果感觉岁月静好，一定是有人默默为你...,2017-08-31 00:00,原创 ,https://www.jianjiaobuluo.com/content/10361
我在四平米的蜗居，经历了生命不可承受...,2017-08-30 15:00,打工生活  原创  ,https://www.jianjiaobuluo.com/content/10348
战争中的女性：一生等待，风雨飘摇,2017-08-29 15:00,打工生活  原创  ,https://www.jianjiaobuluo.com/content/10353
七夕节，我想起了那些和我相亲的男人…...,2017-08-28 15:00,原创  婚恋  ,https://www.jianjiaobuluo.com/content/10409
七夕告白：礼物不需挑最贵，只要香榭的...,2017-08-28 10:32,原创 打工生活  ,https://www.jianjiaobuluo.com/content/10471
七夕节快乐！,2017-08-27 21:00,,https://www.jianjiaobuluo.com/content/10457
咬下一口油炸马铃薯，味蕾牵动全身开始...,2017-08-25 15:00,原创  ,https://www.jianjiaobuluo.com/content/10315
一张图告诉你遭受家暴应该怎么做！,2017-08-24 15:00,原创  反家暴  ,https://www.jianjiaobuluo.com/content/10396
台风天，上班天，上还是不上？,2017-08-23 18:43,原创 打工生活  ,https://www.jianjiaobuluo.com/content/10464
我在苏杭没找到天堂，只看到满地鞋厂,2017-08-23 10:00,打工生活  原创  ,https://www.jianjiaobuluo.com/content/10310
南京火车站被猥亵女童“回家”后，我给...,2017-08-22 18:07,原创  性侵害  ,https://www.jianjiaobuluo.com/content/10456
郭敬明被公司男作家控诉性侵，然而画风...,2017-08-22 16:56,性侵  原创  ,https://www.jianjiaobuluo.com/content/10455
宝妈有话说：要工作还要带娃，爸爸都去...,2017-08-21 15:00,性别  原创  ,https://www.jianjiaobuluo.com/content/10397
别想多了，你不会有明天的,2017-08-20 00:00,,https://www.jianjiaobuluo.com/content/10333
迷信的广东同事｜编辑部日常,2017-08-19 10:00,原创 漫画 尖椒漫画 尖椒tv ,https://www.jianjiaobuluo.com/content/10410
从孤儿到早婚少女，她们经历了什么？,2017-08-18 15:23,早婚  原创  ,https://www.jianjiaobuluo.com/content/10408
即使有再多误会，我也永远爱你,2017-08-17 15:00,原创  ,https://www.jianjiaobuluo.com/content/10347
陈亚亚：大山深处的早婚少女，人口贩卖...,2017-08-17 13:38,性别评论  原创  ,https://www.jianjiaobuluo.com/content/10406
评《二十二》：“慰安妇”绝不是胜利者...,2017-08-16 14:56,性侵害  原创  ,https://www.jianjiaobuluo.com/content/10398
前半生爱情婚姻难兼得，后半生我随缘自...,2017-08-15 13:26,原创 打工故事 ,https://www.jianjiaobuluo.com/content/10379
婆婆逼生二胎，我摊牌说不生后，她竟然...,2017-08-14 15:21,原创  性别不平等  ,https://www.jianjiaobuluo.com/content/10380
她勇敢追求爱情，却在女儿生日那天收到...,2017-08-14 15:00,原创  打工生活  ,https://www.jianjiaobuluo.com/content/10313
连土都吃不起了，生存只能靠……,2017-08-13 00:00,,https://www.jianjiaobuluo.com/content/10332
这城市是你的 | 工友诗歌,2017-08-12 10:00,工人文学  原创  ,https://www.jianjiaobuluo.com/content/10312
女人辣么大 | 他在我怀胎七月的时候出轨...,2017-08-12 10:00,尖椒电台  原创  ,https://www.jianjiaobuluo.com/content/10352
富士康女工的一封家书,2017-08-11 15:00,原创  打工生活  ,https://www.jianjiaobuluo.com/content/10309
跪服！继精装公寓之后，又惊现出租屋秒...,2017-08-11 12:50,打工生活  原创  ,https://www.jianjiaobuluo.com/content/10360
入行才知水深｜零工女王日记（一）,2017-08-10 14:22,机械女  漫画 尖椒漫画 尖椒tv ,https://www.jianjiaobuluo.com/content/10322
我将200元租来的小窝改造成了精装公寓,2017-08-09 14:29,打工故事 原创 ,https://www.jianjiaobuluo.com/content/10311
他的这些举动，成功让工厂给他放了一年...,2017-08-08 11:13,打工生活  原创  ,https://www.jianjiaobuluo.com/content/10308
大学生被骗进传销身亡，这些防骗意识你...,2017-08-07 18:28,原创  打工生活  ,https://www.jianjiaobuluo.com/content/10305
从恐慌到释然，她和她的胸部达成了和解,2017-08-07 14:25,原创  性别  ,https://www.jianjiaobuluo.com/content/10303
